random_idx,input_sentence1,input_sentence2,input_sentence3,input_sentence4,candidate_sentence1,candidate_sentence2,label
468718,"Bernard: Well, to begin with, you can call me Bernard, which is my name.",Hannah: Thank you.,Bernard: The book! - the book is a revelation! To see Caroline Lamb through your,Hannah: You teach?,Septimus: Damn me! Have you not listened to a word I said?,"Bernard: Yes. And write, like you, like we all, though I've never done anything",2
270727,Hannah: Thank you.,Bernard: The book! - the book is a revelation! To see Caroline Lamb through your,Hannah: You teach?,"Bernard: Yes. And write, like you, like we all, though I've never done anything",Hannah: I don't teach.,Thomasina. Your value for y becomes your next value for x. The question is: what,1
272274,Bernard: The book! - the book is a revelation! To see Caroline Lamb through your,Hannah: You teach?,"Bernard: Yes. And write, like you, like we all, though I've never done anything",Hannah: I don't teach.,he recommended himself for the job: 'Date of birth - 1787.' The hermit was born in,Bernard: No. All the more credit to you. To rehabilitate a,2
889153,Hannah: You teach?,"Bernard: Yes. And write, like you, like we all, though I've never done anything",Hannah: I don't teach.,Bernard: No. All the more credit to you. To rehabilitate a,Hannah: Not to teach?,Bernard: Right.' - borrowed from Septimus Hodge. Is it conceivable that the letters,1
361377,"Bernard: Yes. And write, like you, like we all, though I've never done anything",Hannah: I don't teach.,Bernard: No. All the more credit to you. To rehabilitate a,Hannah: Not to teach?,"Thomasina: But instead, the Egyptian noodle made carnal embrace with the enemy","Bernard: Good God, no, let the brats sort it out for themselves. Anyway, many",2
734844,Hannah: I don't teach.,Bernard: No. All the more credit to you. To rehabilitate a,Hannah: Not to teach?,"Bernard: Good God, no, let the brats sort it out for themselves. Anyway, many",Valentine: Anything you like. But not this! Whatever he thought he was doing to,"Hannah: Yes, I expect so.",2
952691,Bernard: No. All the more credit to you. To rehabilitate a,Hannah: Not to teach?,"Bernard: Good God, no, let the brats sort it out for themselves. Anyway, many","Hannah: Yes, I expect so.","Septimus: The new poem, however, will make your name perpetual -",Bernard: How wonderful! Bravo! Simply as a document shedding reflected light on,2
507176,Hannah: Not to teach?,"Bernard: Good God, no, let the brats sort it out for themselves. Anyway, many","Hannah: Yes, I expect so.",Bernard: How wonderful! Bravo! Simply as a document shedding reflected light on,"Hannah: Bernard. You did say Bernard, didn't you?",Septimus: No.,1
233485,"Bernard: Good God, no, let the brats sort it out for themselves. Anyway, many","Hannah: Yes, I expect so.",Bernard: How wonderful! Bravo! Simply as a document shedding reflected light on,"Hannah: Bernard. You did say Bernard, didn't you?",Bernard: I did.,Augustus: Who is he?,1
827197,"Hannah: Yes, I expect so.",Bernard: How wonderful! Bravo! Simply as a document shedding reflected light on,"Hannah: Bernard. You did say Bernard, didn't you?",Bernard: I did.,Hannah: I'm putting my shoes on again.,"Valentine: (Off-hand) Oh yes, you could do that.",1
292546,Bernard: How wonderful! Bravo! Simply as a document shedding reflected light on,"Hannah: Bernard. You did say Bernard, didn't you?",Bernard: I did.,Hannah: I'm putting my shoes on again.,Bernard: Oh. You're not going to go out?,Hannah: Bernard.,1
742540,"Hannah: Bernard. You did say Bernard, didn't you?",Bernard: I did.,Hannah: I'm putting my shoes on again.,Bernard: Oh. You're not going to go out?,Thomasina: Papa's landskip gardener. He was taking bearings in the garden when,"Hannah: No, I'm going to kick you in the balls.",2
716911,Bernard: I did.,Hannah: I'm putting my shoes on again.,Bernard: Oh. You're not going to go out?,"Hannah: No, I'm going to kick you in the balls.",Bernard: Right. Point taken. Ezra Chater.,Thomasina: Why not?,1
958120,Hannah: I'm putting my shoes on again.,Bernard: Oh. You're not going to go out?,"Hannah: No, I'm going to kick you in the balls.",Bernard: Right. Point taken. Ezra Chater.,Septimus: Yes.,Hannah: Ezra Chater.,2
390824,Bernard: Oh. You're not going to go out?,"Hannah: No, I'm going to kick you in the balls.",Bernard: Right. Point taken. Ezra Chater.,Hannah: Ezra Chater.,"Bernard: Born Twickenham, Middlesex, 1778, author of two verse narratives, 'The","Septimus: The new poem, however, will make your name perpetual -",1
196985,"Hannah: No, I'm going to kick you in the balls.",Bernard: Right. Point taken. Ezra Chater.,Hannah: Ezra Chater.,"Bernard: Born Twickenham, Middlesex, 1778, author of two verse narratives, 'The",Hannah: I see. And?,"Brice: It is all irregular, Mr Noakes.",1
306715,Bernard: Right. Point taken. Ezra Chater.,Hannah: Ezra Chater.,"Bernard: Born Twickenham, Middlesex, 1778, author of two verse narratives, 'The",Hannah: I see. And?,Bernard: (Reaching for his bag) There is a Sidley Park connection. (He produces,Chater: You damned lecher! You would drag down a lady's reputation to make a,1
740413,Hannah: Ezra Chater.,"Bernard: Born Twickenham, Middlesex, 1778, author of two verse narratives, 'The",Hannah: I see. And?,Bernard: (Reaching for his bag) There is a Sidley Park connection. (He produces,Hannah: The Couch of Eros'. Is it any good?,Hannah: What does it mean?,1
953790,"Bernard: Born Twickenham, Middlesex, 1778, author of two verse narratives, 'The",Hannah: I see. And?,Bernard: (Reaching for his bag) There is a Sidley Park connection. (He produces,Hannah: The Couch of Eros'. Is it any good?,Hannah: Well! This is a new experience for me. A grovelling academic.,Bernard: Quite surprising.,2
468485,Hannah: I see. And?,Bernard: (Reaching for his bag) There is a Sidley Park connection. (He produces,Hannah: The Couch of Eros'. Is it any good?,Bernard: Quite surprising.,Valentine: Where is everything?,Hannah: You think there's a book in him?,2
725730,Bernard: (Reaching for his bag) There is a Sidley Park connection. (He produces,Hannah: The Couch of Eros'. Is it any good?,Bernard: Quite surprising.,Hannah: You think there's a book in him?,"Bernard: No, no - a monograph perhaps for the Journal of English Studies. There's","Hannah: The Coverly set! My goodness, Valentine!",1
650209,Hannah: The Couch of Eros'. Is it any good?,Bernard: Quite surprising.,Hannah: You think there's a book in him?,"Bernard: No, no - a monograph perhaps for the Journal of English Studies. There's",Hannah: Family?,"Hannah: Valentine. He's at Oxford, technically.",1
425293,Bernard: Quite surprising.,Hannah: You think there's a book in him?,"Bernard: No, no - a monograph perhaps for the Journal of English Studies. There's",Hannah: Family?,Hannah: No doubt. Einstein - relativity and sex. Chippendale - sex and furniture.,Bernard: Zilch. There's only one other Chater in the British Library database.,2
235643,Hannah: You think there's a book in him?,"Bernard: No, no - a monograph perhaps for the Journal of English Studies. There's",Hannah: Family?,Bernard: Zilch. There's only one other Chater in the British Library database.,Hannah: Same period?,Septimus: Mr Noakes!,1
62573,"Bernard: No, no - a monograph perhaps for the Journal of English Studies. There's",Hannah: Family?,Bernard: Zilch. There's only one other Chater in the British Library database.,Hannah: Same period?,Bernard: (Beginning to shout) I have yet to hear a proper argument.,"Bernard: Yes, but he wasn't a poet like our Ezra, he was a botanist who described a",2
408684,Hannah: Family?,Bernard: Zilch. There's only one other Chater in the British Library database.,Hannah: Same period?,"Bernard: Yes, but he wasn't a poet like our Ezra, he was a botanist who described a",Thomasina: Is that all?,Hannah: And Ezra Chater?,2
305611,Bernard: Zilch. There's only one other Chater in the British Library database.,Hannah: Same period?,"Bernard: Yes, but he wasn't a poet like our Ezra, he was a botanist who described a",Hannah: And Ezra Chater?,"Bernard: He gets two references in the periodical index, one for each book, in both","Bernard: Well, by comparing sentence structures and so forth, this chap showed",1
722777,Hannah: Same period?,"Bernard: Yes, but he wasn't a poet like our Ezra, he was a botanist who described a",Hannah: And Ezra Chater?,"Bernard: He gets two references in the periodical index, one for each book, in both",Hannah: And where was this (the book)?,Septimus: I saw no resemblance to a rabbit.,1
137749,"Bernard: Yes, but he wasn't a poet like our Ezra, he was a botanist who described a",Hannah: And Ezra Chater?,"Bernard: He gets two references in the periodical index, one for each book, in both",Hannah: And where was this (the book)?,"Bernard: Private collection. I've got a talk to give next week, in London, and I think","Hannah: Well, of course. Dignified congratulations to a colleague, in the language",1
624960,Hannah: And Ezra Chater?,"Bernard: He gets two references in the periodical index, one for each book, in both",Hannah: And where was this (the book)?,"Bernard: Private collection. I've got a talk to give next week, in London, and I think",Hannah: Well! This is a new experience for me. A grovelling academic.,"Hannah: Well, I think that's everybody. You can leave now, give Lightning a kick",1
258097,"Bernard: He gets two references in the periodical index, one for each book, in both",Hannah: And where was this (the book)?,"Bernard: Private collection. I've got a talk to give next week, in London, and I think",Hannah: Well! This is a new experience for me. A grovelling academic.,"Noakes: (Answering the wrong question) Salvator Rosa, your ladyship, the painter.","Bernard: Oh, I say.",2
91137,Hannah: And where was this (the book)?,"Bernard: Private collection. I've got a talk to give next week, in London, and I think",Hannah: Well! This is a new experience for me. A grovelling academic.,"Bernard: Oh, I say.",Bernard: Like what?,"Hannah: Oh, but it is. All the academics who reviewed my book patronized it.",2
320788,"Bernard: Private collection. I've got a talk to give next week, in London, and I think",Hannah: Well! This is a new experience for me. A grovelling academic.,"Bernard: Oh, I say.","Hannah: Oh, but it is. All the academics who reviewed my book patronized it.","Septimus: No ... a shoulder of mutton, a haunch of venison well hugged, an embrace of grouse . . . caro, carnis; feminine; flesh.",Bernard: Surely not.,2
374282,Hannah: Well! This is a new experience for me. A grovelling academic.,"Bernard: Oh, I say.","Hannah: Oh, but it is. All the academics who reviewed my book patronized it.",Bernard: Surely not.,Valentine: Of course.,Hannah: Surely yes. The Byron gang unzipped their flies and patronized all over it.,2
99664,"Bernard: Oh, I say.","Hannah: Oh, but it is. All the academics who reviewed my book patronized it.",Bernard: Surely not.,Hannah: Surely yes. The Byron gang unzipped their flies and patronized all over it.,Lady Croom: I have a mother's right to open a letter addressed by you to my,"Bernard: Oh, well, Sussex, actually.",2
174828,"Hannah: Oh, but it is. All the academics who reviewed my book patronized it.",Bernard: Surely not.,Hannah: Surely yes. The Byron gang unzipped their flies and patronized all over it.,"Bernard: Oh, well, Sussex, actually.",Hannah: Bollocks.,Hannah: Sussex. (She thinks a moment.) Nightingale. Yes; a thousand words in,2
641060,Bernard: Surely not.,Hannah: Surely yes. The Byron gang unzipped their flies and patronized all over it.,"Bernard: Oh, well, Sussex, actually.",Hannah: Sussex. (She thinks a moment.) Nightingale. Yes; a thousand words in,Bernard: I don't have to do this. I'm paying you a compliment.,"Bernard: As I say, I'm in your hands.",2
389551,Hannah: Surely yes. The Byron gang unzipped their flies and patronized all over it.,"Bernard: Oh, well, Sussex, actually.",Hannah: Sussex. (She thinks a moment.) Nightingale. Yes; a thousand words in,"Bernard: As I say, I'm in your hands.","Hannah: Quite. Say please, then.",Valentine: Sod.,1
192260,"Bernard: Oh, well, Sussex, actually.",Hannah: Sussex. (She thinks a moment.) Nightingale. Yes; a thousand words in,"Bernard: As I say, I'm in your hands.","Hannah: Quite. Say please, then.",blank paper also) are three items: a slim maths primer; a sheet of drawing paper,Bernard: Please.,2
403968,Hannah: Sussex. (She thinks a moment.) Nightingale. Yes; a thousand words in,"Bernard: As I say, I'm in your hands.","Hannah: Quite. Say please, then.",Bernard: Please.,Hannah: To what? No.,"Hannah: Sit down, do.",2
823321,"Bernard: As I say, I'm in your hands.","Hannah: Quite. Say please, then.",Bernard: Please.,"Hannah: Sit down, do.",Bernard: Thank you.,Jellaby: It's dead.,1
275916,"Hannah: Quite. Say please, then.",Bernard: Please.,"Hannah: Sit down, do.",Bernard: Thank you.,Hannah: Somebody wrote down everything that's shot?,Hannah: How did you know I was here?,2
657228,Bernard: Please.,"Hannah: Sit down, do.",Bernard: Thank you.,Hannah: How did you know I was here?,"Bernard: Oh, I didn't. I spoke to the son on the phone but he didn't mention you by","Chater: By heaven, you are right! And I would very much like to know the name of",1
959687,"Hannah: Sit down, do.",Bernard: Thank you.,Hannah: How did you know I was here?,"Bernard: Oh, I didn't. I spoke to the son on the phone but he didn't mention you by",Septimus: Yes. He demonstrates the equation of the propagation of heat in a solid,"Hannah: Valentine. He's at Oxford, technically.",2
666039,Bernard: Thank you.,Hannah: How did you know I was here?,"Bernard: Oh, I didn't. I spoke to the son on the phone but he didn't mention you by","Hannah: Valentine. He's at Oxford, technically.","Chloe: Well, he has to be in the photograph - is he dressed?","Bernard: Yes, I met him. Brideshead Regurgitated.",2
83971,Hannah: How did you know I was here?,"Bernard: Oh, I didn't. I spoke to the son on the phone but he didn't mention you by","Hannah: Valentine. He's at Oxford, technically.","Bernard: Yes, I met him. Brideshead Regurgitated.","Bernard: No. Because of the tapes, three documents survived undisturbed in the",Hannah: My fiance. (She holds his look.),2
338236,"Bernard: Oh, I didn't. I spoke to the son on the phone but he didn't mention you by","Hannah: Valentine. He's at Oxford, technically.","Bernard: Yes, I met him. Brideshead Regurgitated.",Hannah: My fiance. (She holds his look.),Chater: You blackguard!,Bernard: (Pause) I'll take a chance. You're lying.,2
511706,"Hannah: Valentine. He's at Oxford, technically.","Bernard: Yes, I met him. Brideshead Regurgitated.",Hannah: My fiance. (She holds his look.),Bernard: (Pause) I'll take a chance. You're lying.,Valentine: It may all prove to be true.,"Hannah: (Pause) Well done, Bernard.",2
675584,"Bernard: Yes, I met him. Brideshead Regurgitated.",Hannah: My fiance. (She holds his look.),Bernard: (Pause) I'll take a chance. You're lying.,"Hannah: (Pause) Well done, Bernard.",Bernard: Christ.,Chloe: Yes. Hang on.,1
12530,Hannah: My fiance. (She holds his look.),Bernard: (Pause) I'll take a chance. You're lying.,"Hannah: (Pause) Well done, Bernard.",Bernard: Christ.,Hannah: (Patiently) It means that Ezra Chater of the Sidley Park connection is the,Hannah: He calls me his fiancee.,2
445439,Bernard: (Pause) I'll take a chance. You're lying.,"Hannah: (Pause) Well done, Bernard.",Bernard: Christ.,Hannah: He calls me his fiancee.,Bernard: Why?,Hannah: I meant mathematically.,1
391911,"Hannah: (Pause) Well done, Bernard.",Bernard: Christ.,Hannah: He calls me his fiancee.,Bernard: Why?,"Hannah: I mean, yet.",Hannah: It's a joke.,2
898958,Bernard: Christ.,Hannah: He calls me his fiancee.,Bernard: Why?,Hannah: It's a joke.,Valentine: I don't care to be rubbished by the dustbin man. {He has been looking at,Bernard: You turned him down?,2
387335,Hannah: He calls me his fiancee.,Bernard: Why?,Hannah: It's a joke.,Bernard: You turned him down?,Augustus: I'll tell mama! I'll tell mama!,"Hannah: Don't be silly, do I look like the next Countess of-",2
979290,Bernard: Why?,Hannah: It's a joke.,Bernard: You turned him down?,"Hannah: Don't be silly, do I look like the next Countess of-","Bernard: No, no - a freebie. The joke that consoles. My tortoise Lightning, my",Hannah: Is it the grouse?,1
563262,Hannah: It's a joke.,Bernard: You turned him down?,"Hannah: Don't be silly, do I look like the next Countess of-","Bernard: No, no - a freebie. The joke that consoles. My tortoise Lightning, my","Chloe: That's what I think. The universe is deterministic all right, just like Newton","Hannah: Oh. Yes. You have a way with you, Bernard. I'm not sure I like it.",2
421476,Bernard: You turned him down?,"Hannah: Don't be silly, do I look like the next Countess of-","Bernard: No, no - a freebie. The joke that consoles. My tortoise Lightning, my","Hannah: Oh. Yes. You have a way with you, Bernard. I'm not sure I like it.","Bernard: What's he doing, Valentine?","Valentine: (Amused, surprised) Huh!",1
678729,"Hannah: Don't be silly, do I look like the next Countess of-","Bernard: No, no - a freebie. The joke that consoles. My tortoise Lightning, my","Hannah: Oh. Yes. You have a way with you, Bernard. I'm not sure I like it.","Bernard: What's he doing, Valentine?",Hannah: He's a postgrad. Biology.,Septimus: Thank you.,1
666057,"Bernard: No, no - a freebie. The joke that consoles. My tortoise Lightning, my","Hannah: Oh. Yes. You have a way with you, Bernard. I'm not sure I like it.","Bernard: What's he doing, Valentine?",Hannah: He's a postgrad. Biology.,"Bernard: No, he's a mathematician.",Hannah: Nothing.,1
255948,"Hannah: Oh. Yes. You have a way with you, Bernard. I'm not sure I like it.","Bernard: What's he doing, Valentine?",Hannah: He's a postgrad. Biology.,"Bernard: No, he's a mathematician.","Hannah: Well, he's doing grouse.",Valentine: I'm not cross. (Pause.) When your Thomasina was,1
128238,"Bernard: What's he doing, Valentine?",Hannah: He's a postgrad. Biology.,"Bernard: No, he's a mathematician.","Hannah: Well, he's doing grouse.",Bernard: Grouse?,Bernard: You wouldn't.,1
651280,Hannah: He's a postgrad. Biology.,"Bernard: No, he's a mathematician.","Hannah: Well, he's doing grouse.",Bernard: Grouse?,Hannah: Not actual grouse. Computer grouse.,"Septimus: The pigeon, I am sure, fell to your husband or to your son, your ladyship",1
759501,"Bernard: No, he's a mathematician.","Hannah: Well, he's doing grouse.",Bernard: Grouse?,Hannah: Not actual grouse. Computer grouse.,Bernard: Who's the one who doesn't speak?,"Hannah: Oh, I see. I don't, actually.",1
65258,"Hannah: Well, he's doing grouse.",Bernard: Grouse?,Hannah: Not actual grouse. Computer grouse.,Bernard: Who's the one who doesn't speak?,"Chater: I have heard you, sir, and I will not deny I welcome your regard, God",Hannah: Gus.,2
261049,Bernard: Grouse?,Hannah: Not actual grouse. Computer grouse.,Bernard: Who's the one who doesn't speak?,Hannah: Gus.,Bernard: What's the matter with him?,Valentine: Quite right. Who are you talking about?,1
599006,Hannah: Not actual grouse. Computer grouse.,Bernard: Who's the one who doesn't speak?,Hannah: Gus.,Bernard: What's the matter with him?,Hannah: I didn't ask.,Septimus: He does not have Latin to set and mathematics to correct.,1
214824,Bernard: Who's the one who doesn't speak?,Hannah: Gus.,Bernard: What's the matter with him?,Hannah: I didn't ask.,"Valentine: The questions you're asking don't matter, you see. It's like arguing who",Bernard: And the father sounds like a lot of fun.,2
137074,Hannah: Gus.,Bernard: What's the matter with him?,Hannah: I didn't ask.,Bernard: And the father sounds like a lot of fun.,Bernard: Oh. Nothing at all?,Hannah: Ah yes.,2
67662,Bernard: What's the matter with him?,Hannah: I didn't ask.,Bernard: And the father sounds like a lot of fun.,Hannah: Ah yes.,"Septimus: This is more than I deserve, this is handsome, what do you say, Noakes?",Bernard: And the mother is the gardener. What's going on here?,2
127798,Hannah: I didn't ask.,Bernard: And the father sounds like a lot of fun.,Hannah: Ah yes.,Bernard: And the mother is the gardener. What's going on here?,Lady Croom: That may excuse the reading but not the writing.,Hannah: What do you mean?,2
405391,Bernard: And the father sounds like a lot of fun.,Hannah: Ah yes.,Bernard: And the mother is the gardener. What's going on here?,Hannah: What do you mean?,"Bernard: No, no, bugger that. Sex.",Bernard: I nearly took her head off- she was standing in a trench at the time.,2
743408,Hannah: Ah yes.,Bernard: And the mother is the gardener. What's going on here?,Hannah: What do you mean?,Bernard: I nearly took her head off- she was standing in a trench at the time.,Hannah: Archaeology. The house had a formal Italian garden,Valentine: She died?,1
695783,Bernard: And the mother is the gardener. What's going on here?,Hannah: What do you mean?,Bernard: I nearly took her head off- she was standing in a trench at the time.,Hannah: Archaeology. The house had a formal Italian garden,Hannah: And then in your letter to The Times-,Bernard: (Impressed) Hermione.,2
728516,Hannah: What do you mean?,Bernard: I nearly took her head off- she was standing in a trench at the time.,Hannah: Archaeology. The house had a formal Italian garden,Bernard: (Impressed) Hermione.,"Lady Croom: You have been reading too many novels by Mrs Radcliffe, that is my",Hannah: The records are unusually complete and they have never been worked on.,2
44651,Bernard: I nearly took her head off- she was standing in a trench at the time.,Hannah: Archaeology. The house had a formal Italian garden,Bernard: (Impressed) Hermione.,Hannah: The records are unusually complete and they have never been worked on.,Bernard: The Byrons of Newstead in 1809 comprised an eccentric widow and her,Bernard: I'm beginning to admire you.,2
515132,Hannah: Archaeology. The house had a formal Italian garden,Bernard: (Impressed) Hermione.,Hannah: The records are unusually complete and they have never been worked on.,Bernard: I'm beginning to admire you.,"Septimus: I, my lady?",Hannah: Before was bullshit?,2
702950,Bernard: (Impressed) Hermione.,Hannah: The records are unusually complete and they have never been worked on.,Bernard: I'm beginning to admire you.,Hannah: Before was bullshit?,"Bernard: Completely. Your photograph does you justice, I'm not sure the book",Hannah: Going to hide it?,1
203877,Hannah: The records are unusually complete and they have never been worked on.,Bernard: I'm beginning to admire you.,Hannah: Before was bullshit?,"Bernard: Completely. Your photograph does you justice, I'm not sure the book",Bernard: Oh thanks!,Hannah: Septimus Hodge was the tutor.,2
886299,Bernard: I'm beginning to admire you.,Hannah: Before was bullshit?,"Bernard: Completely. Your photograph does you justice, I'm not sure the book",Hannah: Septimus Hodge was the tutor.,Bernard: (Quietly) Attagirl.,he recommended himself for the job: 'Date of birth - 1787.' The hermit was born in,1
500492,Hannah: Before was bullshit?,"Bernard: Completely. Your photograph does you justice, I'm not sure the book",Hannah: Septimus Hodge was the tutor.,Bernard: (Quietly) Attagirl.,Hannah: His pupil was the Croom daughter. There was a son at Eton. Septimus,"Valentine: (Casually) Well, it's all trivial anyway.",1
978772,"Bernard: Completely. Your photograph does you justice, I'm not sure the book",Hannah: Septimus Hodge was the tutor.,Bernard: (Quietly) Attagirl.,Hannah: His pupil was the Croom daughter. There was a son at Eton. Septimus,"lived in the house: the pay book specifies allowances for wine and candles. So, not",Thomasina: Oh! Then we will wait for him to play quickly.,1
991173,Hannah: Septimus Hodge was the tutor.,Bernard: (Quietly) Attagirl.,Hannah: His pupil was the Croom daughter. There was a son at Eton. Septimus,"lived in the house: the pay book specifies allowances for wine and candles. So, not",Hannah: To what? No.,Bernard: I'm impressed. Thank you. And Chater?,2
73876,Bernard: (Quietly) Attagirl.,Hannah: His pupil was the Croom daughter. There was a son at Eton. Septimus,"lived in the house: the pay book specifies allowances for wine and candles. So, not",Bernard: I'm impressed. Thank you. And Chater?,Hannah: Nothing.,"Hannah: Calm down, Bernard. Valentine's right.",1
393000,Hannah: His pupil was the Croom daughter. There was a son at Eton. Septimus,"lived in the house: the pay book specifies allowances for wine and candles. So, not",Bernard: I'm impressed. Thank you. And Chater?,Hannah: Nothing.,"Bernard: And bloody well said, too! (Things are turning a little ugly and Bernard",Bernard: Oh. Nothing at all?,2
877524,"lived in the house: the pay book specifies allowances for wine and candles. So, not",Bernard: I'm impressed. Thank you. And Chater?,Hannah: Nothing.,Bernard: Oh. Nothing at all?,Hannah: I'm afraid not.,Septimus: 'Ruled' is better.,1
426662,Bernard: I'm impressed. Thank you. And Chater?,Hannah: Nothing.,Bernard: Oh. Nothing at all?,Hannah: I'm afraid not.,Hannah: (Surprised) Oh! . . . Thank you!,Bernard: How about the library?,2
823749,Hannah: Nothing.,Bernard: Oh. Nothing at all?,Hannah: I'm afraid not.,Bernard: How about the library?,Hannah: The catalogue was done in the 1880s. I've been through the lot.,Hannah: 'I had a dream which was not all a dream.,1
422799,Bernard: Oh. Nothing at all?,Hannah: I'm afraid not.,Bernard: How about the library?,Hannah: The catalogue was done in the 1880s. I've been through the lot.,Septimus: Where?,Bernard: Books or catalogue?,2
750607,Hannah: I'm afraid not.,Bernard: How about the library?,Hannah: The catalogue was done in the 1880s. I've been through the lot.,Bernard: Books or catalogue?,Hannah: Catalogue.,Hannah: Thank you.,1
518020,Bernard: How about the library?,Hannah: The catalogue was done in the 1880s. I've been through the lot.,Bernard: Books or catalogue?,Hannah: Catalogue.,Bernard: Ah. Pity.,"Hannah: Yes, you do.",1
95423,Hannah: The catalogue was done in the 1880s. I've been through the lot.,Bernard: Books or catalogue?,Hannah: Catalogue.,Bernard: Ah. Pity.,"Thomasina: He is the author of 'Childe Harold's Pilgrimage', the most poetical and",Hannah: I'm sorry.,2
904472,Bernard: Books or catalogue?,Hannah: Catalogue.,Bernard: Ah. Pity.,Hannah: I'm sorry.,Hannah: Her lesson book.,Bernard: What about the letters? No mention?,2
953412,Hannah: Catalogue.,Bernard: Ah. Pity.,Hannah: I'm sorry.,Bernard: What about the letters? No mention?,"Hannah: I'm afraid not. I've been very thorough in your period because, of course,",Bernard: If we collaborate.,1
59419,Bernard: Ah. Pity.,Hannah: I'm sorry.,Bernard: What about the letters? No mention?,"Hannah: I'm afraid not. I've been very thorough in your period because, of course,",Hannah: My fiance. (She holds his look.),"Bernard: Is it? Actually, I don't quite know what it is you're . . .",2
948882,Hannah: I'm sorry.,Bernard: What about the letters? No mention?,"Hannah: I'm afraid not. I've been very thorough in your period because, of course,","Bernard: Is it? Actually, I don't quite know what it is you're . . .",Hannah: The Sidley hermit.,"Hannah: So he did. What a stroke of luck. (Softening.) Thank you, Bernard. (She",1
313471,Bernard: What about the letters? No mention?,"Hannah: I'm afraid not. I've been very thorough in your period because, of course,","Bernard: Is it? Actually, I don't quite know what it is you're . . .",Hannah: The Sidley hermit.,Bernard: Ah. Who's he?,Hannah: Why? Because they didn't have calculators?,1
940080,"Hannah: I'm afraid not. I've been very thorough in your period because, of course,","Bernard: Is it? Actually, I don't quite know what it is you're . . .",Hannah: The Sidley hermit.,Bernard: Ah. Who's he?,Hannah: He's my peg for the nervous breakdown of the Romantic Imagination. I'm,Valentine: Oh yes. Further. (And then getting ahead of her thought.) No - really. I,1
80827,"Bernard: Is it? Actually, I don't quite know what it is you're . . .",Hannah: The Sidley hermit.,Bernard: Ah. Who's he?,Hannah: He's my peg for the nervous breakdown of the Romantic Imagination. I'm,Bernard: What happened in 1834?,Hannah: That would be telling.,1
384670,Hannah: The Sidley hermit.,Bernard: Ah. Who's he?,Hannah: He's my peg for the nervous breakdown of the Romantic Imagination. I'm,Bernard: What happened in 1834?,Hannah: My hermit died.,Chater: (Shrewdly) Did Mrs Chater know of this before she -before you -,1
24614,Bernard: Ah. Who's he?,Hannah: He's my peg for the nervous breakdown of the Romantic Imagination. I'm,Bernard: What happened in 1834?,Hannah: My hermit died.,Septimus: Of course. What else did he say?,Bernard: Of course.,2
575464,Hannah: He's my peg for the nervous breakdown of the Romantic Imagination. I'm,Bernard: What happened in 1834?,Hannah: My hermit died.,Bernard: Of course.,Valentine: Bernard's reading us his lecture.,"Hannah: What do you mean, of course?",2
897157,Bernard: What happened in 1834?,Hannah: My hermit died.,Bernard: Of course.,"Hannah: What do you mean, of course?",Bernard: Nothing.,Bernard: Florence?,1
911570,Hannah: My hermit died.,Bernard: Of course.,"Hannah: What do you mean, of course?",Bernard: Nothing.,"Hannah: Yes, you do.","Lady Croom: (Protesting) Oh, really! . . . (Protesting less.) Oh really. . . (Septimus",1
735179,Bernard: Of course.,"Hannah: What do you mean, of course?",Bernard: Nothing.,"Hannah: Yes, you do.","Bernard: No, no... However, Coleridge also died in 1834.","Bernard: Christ, what do you want?",1
986404,"Hannah: What do you mean, of course?",Bernard: Nothing.,"Hannah: Yes, you do.","Bernard: No, no... However, Coleridge also died in 1834.","Hannah: So he did. What a stroke of luck. (Softening.) Thank you, Bernard. (She",Hannah: Same period?,1
976468,Bernard: Nothing.,"Hannah: Yes, you do.","Bernard: No, no... However, Coleridge also died in 1834.","Hannah: So he did. What a stroke of luck. (Softening.) Thank you, Bernard. (She","Septimus: (To Jellaby) I will have something for the post, if you would be so kind.",Bernard: Mmm.,2
816015,"Hannah: Yes, you do.","Bernard: No, no... However, Coleridge also died in 1834.","Hannah: So he did. What a stroke of luck. (Softening.) Thank you, Bernard. (She",Bernard: Mmm.,Chloe: I haven't said yet. The future is all programmed like a computer - that's a,Hannah: The only known likeness of the Sidley hermit.,2
732948,"Bernard: No, no... However, Coleridge also died in 1834.","Hannah: So he did. What a stroke of luck. (Softening.) Thank you, Bernard. (She",Bernard: Mmm.,Hannah: The only known likeness of the Sidley hermit.,Bernard: Very biblical.,"Bernard: Well, you silly cow.",1
140123,"Hannah: So he did. What a stroke of luck. (Softening.) Thank you, Bernard. (She",Bernard: Mmm.,Hannah: The only known likeness of the Sidley hermit.,Bernard: Very biblical.,"Hannah: Drawn in by a later hand, of course. The hermitage didn't yet exist when",Septimus: A fancy is not a discovery.,1
929312,Bernard: Mmm.,Hannah: The only known likeness of the Sidley hermit.,Bernard: Very biblical.,"Hannah: Drawn in by a later hand, of course. The hermitage didn't yet exist when",Bernard: Noakes. . . the painter?,Thomasina: I will wait for you to come.,1
422797,Hannah: The only known likeness of the Sidley hermit.,Bernard: Very biblical.,"Hannah: Drawn in by a later hand, of course. The hermitage didn't yet exist when",Bernard: Noakes. . . the painter?,"Hannah: Yes, of course.","Hannah: Landscape gardener. He'd do these books for his clients, as a sort of",2
