random_idx,input_sentence1,input_sentence2,input_sentence3,input_sentence4,candidate_sentence1,candidate_sentence2,label
549666,Bernard: Has she been here long?,"Valentine: Well in possession, I'm afraid. My mother had read her book, you see.",Bernard: No. Yes. Her book. Indeed.,Valentine: She's terrifically pleased with herself.,Hannah: Why not?,"Bernard: Well, I dare say if I wrote a bestseller -",2
610973,"Valentine: Well in possession, I'm afraid. My mother had read her book, you see.",Bernard: No. Yes. Her book. Indeed.,Valentine: She's terrifically pleased with herself.,"Bernard: Well, I dare say if I wrote a bestseller -","Lady Croom: Mr Chater, you show too much submission. Mr Hodge, I appeal to","Valentine: No, for reading it. My mother basically reads gardening books.",2
1212,Bernard: No. Yes. Her book. Indeed.,Valentine: She's terrifically pleased with herself.,"Bernard: Well, I dare say if I wrote a bestseller -","Valentine: No, for reading it. My mother basically reads gardening books.",Bernard: She must be delighted to have Hannah Jarvis writing a book about her,"Bernard: Completely. Your photograph does you justice, I'm not sure the book",1
754397,Valentine: She's terrifically pleased with herself.,"Bernard: Well, I dare say if I wrote a bestseller -","Valentine: No, for reading it. My mother basically reads gardening books.",Bernard: She must be delighted to have Hannah Jarvis writing a book about her,"Valentine: Actually it's about hermits. (Gus returns through the same door, and",Hannah: (Numbly) The world is going to hell in a handcart.,1
33142,"Bernard: Well, I dare say if I wrote a bestseller -","Valentine: No, for reading it. My mother basically reads gardening books.",Bernard: She must be delighted to have Hannah Jarvis writing a book about her,"Valentine: Actually it's about hermits. (Gus returns through the same door, and","Thomasina: (Retiring) Yes, mama. I did not intend to get you into trouble,","Bernard: Actually, we've met before. At Sussex, a couple of years ago, a seminar . .",2
390806,"Valentine: No, for reading it. My mother basically reads gardening books.",Bernard: She must be delighted to have Hannah Jarvis writing a book about her,"Valentine: Actually it's about hermits. (Gus returns through the same door, and","Bernard: Actually, we've met before. At Sussex, a couple of years ago, a seminar . .",Valentine: Oh. Was I there?,"Lady Croom: (Banging the table) Hush! (In the silence, the steam engine thumps in",1
686781,Bernard: She must be delighted to have Hannah Jarvis writing a book about her,"Valentine: Actually it's about hermits. (Gus returns through the same door, and","Bernard: Actually, we've met before. At Sussex, a couple of years ago, a seminar . .",Valentine: Oh. Was I there?,Thomasina: (Catching on and furious) Cheat!,Bernard: Yes. One of my colleagues believed he had found an unattributed short,2
742587,"Valentine: Actually it's about hermits. (Gus returns through the same door, and","Bernard: Actually, we've met before. At Sussex, a couple of years ago, a seminar . .",Valentine: Oh. Was I there?,Bernard: Yes. One of my colleagues believed he had found an unattributed short,Valentine: Not really. But I often sit with my eyes closed and it doesn't necessarily,"Septimus: Now, sir, what is this business that cannot wait?",1
467601,"Bernard: Actually, we've met before. At Sussex, a couple of years ago, a seminar . .",Valentine: Oh. Was I there?,Bernard: Yes. One of my colleagues believed he had found an unattributed short,Valentine: Not really. But I often sit with my eyes closed and it doesn't necessarily,"Bernard: Well, by comparing sentence structures and so forth, this chap showed",Hannah: His pupil was the Croom daughter. There was a son at Eton. Septimus,1
920540,Valentine: Oh. Was I there?,Bernard: Yes. One of my colleagues believed he had found an unattributed short,Valentine: Not really. But I often sit with my eyes closed and it doesn't necessarily,"Bernard: Well, by comparing sentence structures and so forth, this chap showed",Bernard: Ah. . . the french window .. .,"Valentine: (Pause) Oh, Brighton. Yes. I was there. (And looking out.) Oh - here she",2
700730,Bernard: Yes. One of my colleagues believed he had found an unattributed short,Valentine: Not really. But I often sit with my eyes closed and it doesn't necessarily,"Bernard: Well, by comparing sentence structures and so forth, this chap showed","Valentine: (Pause) Oh, Brighton. Yes. I was there. (And looking out.) Oh - here she",Bernard: No. All the more credit to you. To rehabilitate a,Bernard: Yes.,2
743303,Valentine: Not really. But I often sit with my eyes closed and it doesn't necessarily,"Bernard: Well, by comparing sentence structures and so forth, this chap showed","Valentine: (Pause) Oh, Brighton. Yes. I was there. (And looking out.) Oh - here she",Bernard: Yes.,Septimus: Mrs Chater demanded satisfaction and now you are demanding,Valentine: If you want a tip I'd put it out of sight through the stable arch before my,2
874240,"Bernard: Well, by comparing sentence structures and so forth, this chap showed","Valentine: (Pause) Oh, Brighton. Yes. I was there. (And looking out.) Oh - here she",Bernard: Yes.,Valentine: If you want a tip I'd put it out of sight through the stable arch before my,"Bernard: No, actually.","Bernard: You've never understood him, as you've shown in your novelette.",1
687093,"Valentine: (Pause) Oh, Brighton. Yes. I was there. (And looking out.) Oh - here she",Bernard: Yes.,Valentine: If you want a tip I'd put it out of sight through the stable arch before my,"Bernard: No, actually.","Valentine: Well, even so.","Bernard: Dickhead, then, is it likely that the man Chater calls his friend Septimus",1
887687,Bernard: Yes.,Valentine: If you want a tip I'd put it out of sight through the stable arch before my,"Bernard: No, actually.","Valentine: Well, even so.",Hannah: Mr Peacock?,"Bernard: Ah, you know about research?",1
998068,Valentine: If you want a tip I'd put it out of sight through the stable arch before my,"Bernard: No, actually.","Valentine: Well, even so.",Hannah: Mr Peacock?,"Bernard: Oh . . . hello! Hello. Miss Jarvis, of course. Such a pleasure. I was thrown",Thomasina: (Catching on and furious) Cheat!,1
119788,"Bernard: No, actually.","Valentine: Well, even so.",Hannah: Mr Peacock?,"Bernard: Oh . . . hello! Hello. Miss Jarvis, of course. Such a pleasure. I was thrown",Hannah: Photograph?,Hannah: Why would she be doing it?,1
29849,"Valentine: Well, even so.",Hannah: Mr Peacock?,"Bernard: Oh . . . hello! Hello. Miss Jarvis, of course. Such a pleasure. I was thrown",Hannah: Photograph?,"Thomasina: I know who it is, it is your friend Byron.","Bernard: On the book. I'm sorry to have brought you indoors, but Lady Chloe",2
714418,Hannah: Mr Peacock?,"Bernard: Oh . . . hello! Hello. Miss Jarvis, of course. Such a pleasure. I was thrown",Hannah: Photograph?,"Bernard: On the book. I'm sorry to have brought you indoors, but Lady Chloe",Hannah: No matter - you would have muddied your shoes.,"Hannah: Why were these things saved, do you think?",1
530822,"Bernard: Oh . . . hello! Hello. Miss Jarvis, of course. Such a pleasure. I was thrown",Hannah: Photograph?,"Bernard: On the book. I'm sorry to have brought you indoors, but Lady Chloe",Hannah: No matter - you would have muddied your shoes.,"Septimus: Without mathematics, then.",Bernard: How thoughtful. And how kind of you to spare me a little of your,2
253266,Hannah: Photograph?,"Bernard: On the book. I'm sorry to have brought you indoors, but Lady Chloe",Hannah: No matter - you would have muddied your shoes.,Bernard: How thoughtful. And how kind of you to spare me a little of your,Hannah: Are you a journalist?,Thomasina: Known to me?,1
106946,"Bernard: On the book. I'm sorry to have brought you indoors, but Lady Chloe",Hannah: No matter - you would have muddied your shoes.,Bernard: How thoughtful. And how kind of you to spare me a little of your,Hannah: Are you a journalist?,Bernard: (Shocked) No!,Bernard: Yes.,1
754121,Hannah: No matter - you would have muddied your shoes.,Bernard: How thoughtful. And how kind of you to spare me a little of your,Hannah: Are you a journalist?,Bernard: (Shocked) No!,"Hannah: (Resuming) I've been in the ha-ha, very squelchy.","Septimus: If you are so determined, my lord.",1
91560,Bernard: How thoughtful. And how kind of you to spare me a little of your,Hannah: Are you a journalist?,Bernard: (Shocked) No!,"Hannah: (Resuming) I've been in the ha-ha, very squelchy.","Septimus: A rabbit. (She gives him one of her looks.) No, indeed, a hare, though",Bernard: (Unexpectedly) Ha-hah!,2
194379,Hannah: Are you a journalist?,Bernard: (Shocked) No!,"Hannah: (Resuming) I've been in the ha-ha, very squelchy.",Bernard: (Unexpectedly) Ha-hah!,"Thomasina: Pop, pop, pop ... I have grown up in the sound of guns like the child of",Hannah: What?,2
887478,Bernard: (Shocked) No!,"Hannah: (Resuming) I've been in the ha-ha, very squelchy.",Bernard: (Unexpectedly) Ha-hah!,Hannah: What?,"Bernard: A theory of mine. Ha-hah, not ha-ha. If you were strolling down the","Jellaby: Yes, my lady.",1
120707,"Hannah: (Resuming) I've been in the ha-ha, very squelchy.",Bernard: (Unexpectedly) Ha-hah!,Hannah: What?,"Bernard: A theory of mine. Ha-hah, not ha-ha. If you were strolling down the",Hannah: Dust-jacket?,"Hannah: Mr Peacock, what can I do for you?",2
354455,Bernard: (Unexpectedly) Ha-hah!,Hannah: What?,"Bernard: A theory of mine. Ha-hah, not ha-ha. If you were strolling down the","Hannah: Mr Peacock, what can I do for you?","Bernard: Well, to begin with, you can call me Bernard, which is my name.",Bernard: Scrape?,1
398239,Hannah: What?,"Bernard: A theory of mine. Ha-hah, not ha-ha. If you were strolling down the","Hannah: Mr Peacock, what can I do for you?","Bernard: Well, to begin with, you can call me Bernard, which is my name.",Hannah: Thank you.,Septimus: I do not know.,1
345856,"Bernard: A theory of mine. Ha-hah, not ha-ha. If you were strolling down the","Hannah: Mr Peacock, what can I do for you?","Bernard: Well, to begin with, you can call me Bernard, which is my name.",Hannah: Thank you.,Hannah: And is that what she's doing?,Bernard: The book! - the book is a revelation! To see Caroline Lamb through your,2
489779,"Hannah: Mr Peacock, what can I do for you?","Bernard: Well, to begin with, you can call me Bernard, which is my name.",Hannah: Thank you.,Bernard: The book! - the book is a revelation! To see Caroline Lamb through your,Hannah: You teach?,Chloe: I'll kill her! I'll kill her!,1
468718,"Bernard: Well, to begin with, you can call me Bernard, which is my name.",Hannah: Thank you.,Bernard: The book! - the book is a revelation! To see Caroline Lamb through your,Hannah: You teach?,Septimus: Damn me! Have you not listened to a word I said?,"Bernard: Yes. And write, like you, like we all, though I've never done anything",2
270727,Hannah: Thank you.,Bernard: The book! - the book is a revelation! To see Caroline Lamb through your,Hannah: You teach?,"Bernard: Yes. And write, like you, like we all, though I've never done anything",Hannah: I don't teach.,Thomasina. Your value for y becomes your next value for x. The question is: what,1
272274,Bernard: The book! - the book is a revelation! To see Caroline Lamb through your,Hannah: You teach?,"Bernard: Yes. And write, like you, like we all, though I've never done anything",Hannah: I don't teach.,he recommended himself for the job: 'Date of birth - 1787.' The hermit was born in,Bernard: No. All the more credit to you. To rehabilitate a,2
889153,Hannah: You teach?,"Bernard: Yes. And write, like you, like we all, though I've never done anything",Hannah: I don't teach.,Bernard: No. All the more credit to you. To rehabilitate a,Hannah: Not to teach?,Bernard: Right.' - borrowed from Septimus Hodge. Is it conceivable that the letters,1
361377,"Bernard: Yes. And write, like you, like we all, though I've never done anything",Hannah: I don't teach.,Bernard: No. All the more credit to you. To rehabilitate a,Hannah: Not to teach?,"Thomasina: But instead, the Egyptian noodle made carnal embrace with the enemy","Bernard: Good God, no, let the brats sort it out for themselves. Anyway, many",2
734844,Hannah: I don't teach.,Bernard: No. All the more credit to you. To rehabilitate a,Hannah: Not to teach?,"Bernard: Good God, no, let the brats sort it out for themselves. Anyway, many",Valentine: Anything you like. But not this! Whatever he thought he was doing to,"Hannah: Yes, I expect so.",2
952691,Bernard: No. All the more credit to you. To rehabilitate a,Hannah: Not to teach?,"Bernard: Good God, no, let the brats sort it out for themselves. Anyway, many","Hannah: Yes, I expect so.","Septimus: The new poem, however, will make your name perpetual -",Bernard: How wonderful! Bravo! Simply as a document shedding reflected light on,2
507176,Hannah: Not to teach?,"Bernard: Good God, no, let the brats sort it out for themselves. Anyway, many","Hannah: Yes, I expect so.",Bernard: How wonderful! Bravo! Simply as a document shedding reflected light on,"Hannah: Bernard. You did say Bernard, didn't you?",Septimus: No.,1
233485,"Bernard: Good God, no, let the brats sort it out for themselves. Anyway, many","Hannah: Yes, I expect so.",Bernard: How wonderful! Bravo! Simply as a document shedding reflected light on,"Hannah: Bernard. You did say Bernard, didn't you?",Bernard: I did.,Augustus: Who is he?,1
827197,"Hannah: Yes, I expect so.",Bernard: How wonderful! Bravo! Simply as a document shedding reflected light on,"Hannah: Bernard. You did say Bernard, didn't you?",Bernard: I did.,Hannah: I'm putting my shoes on again.,"Valentine: (Off-hand) Oh yes, you could do that.",1
292546,Bernard: How wonderful! Bravo! Simply as a document shedding reflected light on,"Hannah: Bernard. You did say Bernard, didn't you?",Bernard: I did.,Hannah: I'm putting my shoes on again.,Bernard: Oh. You're not going to go out?,Hannah: Bernard.,1
742540,"Hannah: Bernard. You did say Bernard, didn't you?",Bernard: I did.,Hannah: I'm putting my shoes on again.,Bernard: Oh. You're not going to go out?,Thomasina: Papa's landskip gardener. He was taking bearings in the garden when,"Hannah: No, I'm going to kick you in the balls.",2
716911,Bernard: I did.,Hannah: I'm putting my shoes on again.,Bernard: Oh. You're not going to go out?,"Hannah: No, I'm going to kick you in the balls.",Bernard: Right. Point taken. Ezra Chater.,Thomasina: Why not?,1
958120,Hannah: I'm putting my shoes on again.,Bernard: Oh. You're not going to go out?,"Hannah: No, I'm going to kick you in the balls.",Bernard: Right. Point taken. Ezra Chater.,Septimus: Yes.,Hannah: Ezra Chater.,2
390824,Bernard: Oh. You're not going to go out?,"Hannah: No, I'm going to kick you in the balls.",Bernard: Right. Point taken. Ezra Chater.,Hannah: Ezra Chater.,"Bernard: Born Twickenham, Middlesex, 1778, author of two verse narratives, 'The","Septimus: The new poem, however, will make your name perpetual -",1
196985,"Hannah: No, I'm going to kick you in the balls.",Bernard: Right. Point taken. Ezra Chater.,Hannah: Ezra Chater.,"Bernard: Born Twickenham, Middlesex, 1778, author of two verse narratives, 'The",Hannah: I see. And?,"Brice: It is all irregular, Mr Noakes.",1
306715,Bernard: Right. Point taken. Ezra Chater.,Hannah: Ezra Chater.,"Bernard: Born Twickenham, Middlesex, 1778, author of two verse narratives, 'The",Hannah: I see. And?,Bernard: (Reaching for his bag) There is a Sidley Park connection. (He produces,Chater: You damned lecher! You would drag down a lady's reputation to make a,1
740413,Hannah: Ezra Chater.,"Bernard: Born Twickenham, Middlesex, 1778, author of two verse narratives, 'The",Hannah: I see. And?,Bernard: (Reaching for his bag) There is a Sidley Park connection. (He produces,Hannah: The Couch of Eros'. Is it any good?,Hannah: What does it mean?,1
953790,"Bernard: Born Twickenham, Middlesex, 1778, author of two verse narratives, 'The",Hannah: I see. And?,Bernard: (Reaching for his bag) There is a Sidley Park connection. (He produces,Hannah: The Couch of Eros'. Is it any good?,Hannah: Well! This is a new experience for me. A grovelling academic.,Bernard: Quite surprising.,2
468485,Hannah: I see. And?,Bernard: (Reaching for his bag) There is a Sidley Park connection. (He produces,Hannah: The Couch of Eros'. Is it any good?,Bernard: Quite surprising.,Valentine: Where is everything?,Hannah: You think there's a book in him?,2
725730,Bernard: (Reaching for his bag) There is a Sidley Park connection. (He produces,Hannah: The Couch of Eros'. Is it any good?,Bernard: Quite surprising.,Hannah: You think there's a book in him?,"Bernard: No, no - a monograph perhaps for the Journal of English Studies. There's","Hannah: The Coverly set! My goodness, Valentine!",1
650209,Hannah: The Couch of Eros'. Is it any good?,Bernard: Quite surprising.,Hannah: You think there's a book in him?,"Bernard: No, no - a monograph perhaps for the Journal of English Studies. There's",Hannah: Family?,"Hannah: Valentine. He's at Oxford, technically.",1
425293,Bernard: Quite surprising.,Hannah: You think there's a book in him?,"Bernard: No, no - a monograph perhaps for the Journal of English Studies. There's",Hannah: Family?,Hannah: No doubt. Einstein - relativity and sex. Chippendale - sex and furniture.,Bernard: Zilch. There's only one other Chater in the British Library database.,2
235643,Hannah: You think there's a book in him?,"Bernard: No, no - a monograph perhaps for the Journal of English Studies. There's",Hannah: Family?,Bernard: Zilch. There's only one other Chater in the British Library database.,Hannah: Same period?,Septimus: Mr Noakes!,1
62573,"Bernard: No, no - a monograph perhaps for the Journal of English Studies. There's",Hannah: Family?,Bernard: Zilch. There's only one other Chater in the British Library database.,Hannah: Same period?,Bernard: (Beginning to shout) I have yet to hear a proper argument.,"Bernard: Yes, but he wasn't a poet like our Ezra, he was a botanist who described a",2
408684,Hannah: Family?,Bernard: Zilch. There's only one other Chater in the British Library database.,Hannah: Same period?,"Bernard: Yes, but he wasn't a poet like our Ezra, he was a botanist who described a",Thomasina: Is that all?,Hannah: And Ezra Chater?,2
305611,Bernard: Zilch. There's only one other Chater in the British Library database.,Hannah: Same period?,"Bernard: Yes, but he wasn't a poet like our Ezra, he was a botanist who described a",Hannah: And Ezra Chater?,"Bernard: He gets two references in the periodical index, one for each book, in both","Bernard: Well, by comparing sentence structures and so forth, this chap showed",1
722777,Hannah: Same period?,"Bernard: Yes, but he wasn't a poet like our Ezra, he was a botanist who described a",Hannah: And Ezra Chater?,"Bernard: He gets two references in the periodical index, one for each book, in both",Hannah: And where was this (the book)?,Septimus: I saw no resemblance to a rabbit.,1
137749,"Bernard: Yes, but he wasn't a poet like our Ezra, he was a botanist who described a",Hannah: And Ezra Chater?,"Bernard: He gets two references in the periodical index, one for each book, in both",Hannah: And where was this (the book)?,"Bernard: Private collection. I've got a talk to give next week, in London, and I think","Hannah: Well, of course. Dignified congratulations to a colleague, in the language",1
624960,Hannah: And Ezra Chater?,"Bernard: He gets two references in the periodical index, one for each book, in both",Hannah: And where was this (the book)?,"Bernard: Private collection. I've got a talk to give next week, in London, and I think",Hannah: Well! This is a new experience for me. A grovelling academic.,"Hannah: Well, I think that's everybody. You can leave now, give Lightning a kick",1
258097,"Bernard: He gets two references in the periodical index, one for each book, in both",Hannah: And where was this (the book)?,"Bernard: Private collection. I've got a talk to give next week, in London, and I think",Hannah: Well! This is a new experience for me. A grovelling academic.,"Noakes: (Answering the wrong question) Salvator Rosa, your ladyship, the painter.","Bernard: Oh, I say.",2
91137,Hannah: And where was this (the book)?,"Bernard: Private collection. I've got a talk to give next week, in London, and I think",Hannah: Well! This is a new experience for me. A grovelling academic.,"Bernard: Oh, I say.",Bernard: Like what?,"Hannah: Oh, but it is. All the academics who reviewed my book patronized it.",2
320788,"Bernard: Private collection. I've got a talk to give next week, in London, and I think",Hannah: Well! This is a new experience for me. A grovelling academic.,"Bernard: Oh, I say.","Hannah: Oh, but it is. All the academics who reviewed my book patronized it.","Septimus: No ... a shoulder of mutton, a haunch of venison well hugged, an embrace of grouse . . . caro, carnis; feminine; flesh.",Bernard: Surely not.,2
374282,Hannah: Well! This is a new experience for me. A grovelling academic.,"Bernard: Oh, I say.","Hannah: Oh, but it is. All the academics who reviewed my book patronized it.",Bernard: Surely not.,Valentine: Of course.,Hannah: Surely yes. The Byron gang unzipped their flies and patronized all over it.,2
99664,"Bernard: Oh, I say.","Hannah: Oh, but it is. All the academics who reviewed my book patronized it.",Bernard: Surely not.,Hannah: Surely yes. The Byron gang unzipped their flies and patronized all over it.,Lady Croom: I have a mother's right to open a letter addressed by you to my,"Bernard: Oh, well, Sussex, actually.",2
174828,"Hannah: Oh, but it is. All the academics who reviewed my book patronized it.",Bernard: Surely not.,Hannah: Surely yes. The Byron gang unzipped their flies and patronized all over it.,"Bernard: Oh, well, Sussex, actually.",Hannah: Bollocks.,Hannah: Sussex. (She thinks a moment.) Nightingale. Yes; a thousand words in,2
641060,Bernard: Surely not.,Hannah: Surely yes. The Byron gang unzipped their flies and patronized all over it.,"Bernard: Oh, well, Sussex, actually.",Hannah: Sussex. (She thinks a moment.) Nightingale. Yes; a thousand words in,Bernard: I don't have to do this. I'm paying you a compliment.,"Bernard: As I say, I'm in your hands.",2
389551,Hannah: Surely yes. The Byron gang unzipped their flies and patronized all over it.,"Bernard: Oh, well, Sussex, actually.",Hannah: Sussex. (She thinks a moment.) Nightingale. Yes; a thousand words in,"Bernard: As I say, I'm in your hands.","Hannah: Quite. Say please, then.",Valentine: Sod.,1
192260,"Bernard: Oh, well, Sussex, actually.",Hannah: Sussex. (She thinks a moment.) Nightingale. Yes; a thousand words in,"Bernard: As I say, I'm in your hands.","Hannah: Quite. Say please, then.",blank paper also) are three items: a slim maths primer; a sheet of drawing paper,Bernard: Please.,2
403968,Hannah: Sussex. (She thinks a moment.) Nightingale. Yes; a thousand words in,"Bernard: As I say, I'm in your hands.","Hannah: Quite. Say please, then.",Bernard: Please.,Hannah: To what? No.,"Hannah: Sit down, do.",2
823321,"Bernard: As I say, I'm in your hands.","Hannah: Quite. Say please, then.",Bernard: Please.,"Hannah: Sit down, do.",Bernard: Thank you.,Jellaby: It's dead.,1
275916,"Hannah: Quite. Say please, then.",Bernard: Please.,"Hannah: Sit down, do.",Bernard: Thank you.,Hannah: Somebody wrote down everything that's shot?,Hannah: How did you know I was here?,2
657228,Bernard: Please.,"Hannah: Sit down, do.",Bernard: Thank you.,Hannah: How did you know I was here?,"Bernard: Oh, I didn't. I spoke to the son on the phone but he didn't mention you by","Chater: By heaven, you are right! And I would very much like to know the name of",1
959687,"Hannah: Sit down, do.",Bernard: Thank you.,Hannah: How did you know I was here?,"Bernard: Oh, I didn't. I spoke to the son on the phone but he didn't mention you by",Septimus: Yes. He demonstrates the equation of the propagation of heat in a solid,"Hannah: Valentine. He's at Oxford, technically.",2
666039,Bernard: Thank you.,Hannah: How did you know I was here?,"Bernard: Oh, I didn't. I spoke to the son on the phone but he didn't mention you by","Hannah: Valentine. He's at Oxford, technically.","Chloe: Well, he has to be in the photograph - is he dressed?","Bernard: Yes, I met him. Brideshead Regurgitated.",2
83971,Hannah: How did you know I was here?,"Bernard: Oh, I didn't. I spoke to the son on the phone but he didn't mention you by","Hannah: Valentine. He's at Oxford, technically.","Bernard: Yes, I met him. Brideshead Regurgitated.","Bernard: No. Because of the tapes, three documents survived undisturbed in the",Hannah: My fiance. (She holds his look.),2
338236,"Bernard: Oh, I didn't. I spoke to the son on the phone but he didn't mention you by","Hannah: Valentine. He's at Oxford, technically.","Bernard: Yes, I met him. Brideshead Regurgitated.",Hannah: My fiance. (She holds his look.),Chater: You blackguard!,Bernard: (Pause) I'll take a chance. You're lying.,2
511706,"Hannah: Valentine. He's at Oxford, technically.","Bernard: Yes, I met him. Brideshead Regurgitated.",Hannah: My fiance. (She holds his look.),Bernard: (Pause) I'll take a chance. You're lying.,Valentine: It may all prove to be true.,"Hannah: (Pause) Well done, Bernard.",2
675584,"Bernard: Yes, I met him. Brideshead Regurgitated.",Hannah: My fiance. (She holds his look.),Bernard: (Pause) I'll take a chance. You're lying.,"Hannah: (Pause) Well done, Bernard.",Bernard: Christ.,Chloe: Yes. Hang on.,1
12530,Hannah: My fiance. (She holds his look.),Bernard: (Pause) I'll take a chance. You're lying.,"Hannah: (Pause) Well done, Bernard.",Bernard: Christ.,Hannah: (Patiently) It means that Ezra Chater of the Sidley Park connection is the,Hannah: He calls me his fiancee.,2
445439,Bernard: (Pause) I'll take a chance. You're lying.,"Hannah: (Pause) Well done, Bernard.",Bernard: Christ.,Hannah: He calls me his fiancee.,Bernard: Why?,Hannah: I meant mathematically.,1
391911,"Hannah: (Pause) Well done, Bernard.",Bernard: Christ.,Hannah: He calls me his fiancee.,Bernard: Why?,"Hannah: I mean, yet.",Hannah: It's a joke.,2
898958,Bernard: Christ.,Hannah: He calls me his fiancee.,Bernard: Why?,Hannah: It's a joke.,Valentine: I don't care to be rubbished by the dustbin man. {He has been looking at,Bernard: You turned him down?,2
387335,Hannah: He calls me his fiancee.,Bernard: Why?,Hannah: It's a joke.,Bernard: You turned him down?,Augustus: I'll tell mama! I'll tell mama!,"Hannah: Don't be silly, do I look like the next Countess of-",2
979290,Bernard: Why?,Hannah: It's a joke.,Bernard: You turned him down?,"Hannah: Don't be silly, do I look like the next Countess of-","Bernard: No, no - a freebie. The joke that consoles. My tortoise Lightning, my",Hannah: Is it the grouse?,1
563262,Hannah: It's a joke.,Bernard: You turned him down?,"Hannah: Don't be silly, do I look like the next Countess of-","Bernard: No, no - a freebie. The joke that consoles. My tortoise Lightning, my","Chloe: That's what I think. The universe is deterministic all right, just like Newton","Hannah: Oh. Yes. You have a way with you, Bernard. I'm not sure I like it.",2
421476,Bernard: You turned him down?,"Hannah: Don't be silly, do I look like the next Countess of-","Bernard: No, no - a freebie. The joke that consoles. My tortoise Lightning, my","Hannah: Oh. Yes. You have a way with you, Bernard. I'm not sure I like it.","Bernard: What's he doing, Valentine?","Valentine: (Amused, surprised) Huh!",1
678729,"Hannah: Don't be silly, do I look like the next Countess of-","Bernard: No, no - a freebie. The joke that consoles. My tortoise Lightning, my","Hannah: Oh. Yes. You have a way with you, Bernard. I'm not sure I like it.","Bernard: What's he doing, Valentine?",Hannah: He's a postgrad. Biology.,Septimus: Thank you.,1
666057,"Bernard: No, no - a freebie. The joke that consoles. My tortoise Lightning, my","Hannah: Oh. Yes. You have a way with you, Bernard. I'm not sure I like it.","Bernard: What's he doing, Valentine?",Hannah: He's a postgrad. Biology.,"Bernard: No, he's a mathematician.",Hannah: Nothing.,1
255948,"Hannah: Oh. Yes. You have a way with you, Bernard. I'm not sure I like it.","Bernard: What's he doing, Valentine?",Hannah: He's a postgrad. Biology.,"Bernard: No, he's a mathematician.","Hannah: Well, he's doing grouse.",Valentine: I'm not cross. (Pause.) When your Thomasina was,1
128238,"Bernard: What's he doing, Valentine?",Hannah: He's a postgrad. Biology.,"Bernard: No, he's a mathematician.","Hannah: Well, he's doing grouse.",Bernard: Grouse?,Bernard: You wouldn't.,1
651280,Hannah: He's a postgrad. Biology.,"Bernard: No, he's a mathematician.","Hannah: Well, he's doing grouse.",Bernard: Grouse?,Hannah: Not actual grouse. Computer grouse.,"Septimus: The pigeon, I am sure, fell to your husband or to your son, your ladyship",1
759501,"Bernard: No, he's a mathematician.","Hannah: Well, he's doing grouse.",Bernard: Grouse?,Hannah: Not actual grouse. Computer grouse.,Bernard: Who's the one who doesn't speak?,"Hannah: Oh, I see. I don't, actually.",1
65258,"Hannah: Well, he's doing grouse.",Bernard: Grouse?,Hannah: Not actual grouse. Computer grouse.,Bernard: Who's the one who doesn't speak?,"Chater: I have heard you, sir, and I will not deny I welcome your regard, God",Hannah: Gus.,2
261049,Bernard: Grouse?,Hannah: Not actual grouse. Computer grouse.,Bernard: Who's the one who doesn't speak?,Hannah: Gus.,Bernard: What's the matter with him?,Valentine: Quite right. Who are you talking about?,1
599006,Hannah: Not actual grouse. Computer grouse.,Bernard: Who's the one who doesn't speak?,Hannah: Gus.,Bernard: What's the matter with him?,Hannah: I didn't ask.,Septimus: He does not have Latin to set and mathematics to correct.,1
214824,Bernard: Who's the one who doesn't speak?,Hannah: Gus.,Bernard: What's the matter with him?,Hannah: I didn't ask.,"Valentine: The questions you're asking don't matter, you see. It's like arguing who",Bernard: And the father sounds like a lot of fun.,2
137074,Hannah: Gus.,Bernard: What's the matter with him?,Hannah: I didn't ask.,Bernard: And the father sounds like a lot of fun.,Bernard: Oh. Nothing at all?,Hannah: Ah yes.,2
67662,Bernard: What's the matter with him?,Hannah: I didn't ask.,Bernard: And the father sounds like a lot of fun.,Hannah: Ah yes.,"Septimus: This is more than I deserve, this is handsome, what do you say, Noakes?",Bernard: And the mother is the gardener. What's going on here?,2
127798,Hannah: I didn't ask.,Bernard: And the father sounds like a lot of fun.,Hannah: Ah yes.,Bernard: And the mother is the gardener. What's going on here?,Lady Croom: That may excuse the reading but not the writing.,Hannah: What do you mean?,2
405391,Bernard: And the father sounds like a lot of fun.,Hannah: Ah yes.,Bernard: And the mother is the gardener. What's going on here?,Hannah: What do you mean?,"Bernard: No, no, bugger that. Sex.",Bernard: I nearly took her head off- she was standing in a trench at the time.,2
743408,Hannah: Ah yes.,Bernard: And the mother is the gardener. What's going on here?,Hannah: What do you mean?,Bernard: I nearly took her head off- she was standing in a trench at the time.,Hannah: Archaeology. The house had a formal Italian garden,Valentine: She died?,1
695783,Bernard: And the mother is the gardener. What's going on here?,Hannah: What do you mean?,Bernard: I nearly took her head off- she was standing in a trench at the time.,Hannah: Archaeology. The house had a formal Italian garden,Hannah: And then in your letter to The Times-,Bernard: (Impressed) Hermione.,2
728516,Hannah: What do you mean?,Bernard: I nearly took her head off- she was standing in a trench at the time.,Hannah: Archaeology. The house had a formal Italian garden,Bernard: (Impressed) Hermione.,"Lady Croom: You have been reading too many novels by Mrs Radcliffe, that is my",Hannah: The records are unusually complete and they have never been worked on.,2
